Year,NAME,GEOID,PercentUnder18,PercentOver65,PercentAsian,PercentBlack,PercentWhite,PercentHispanic,PercentOther,PercentDroveMoreThan20Minutes,PercentHighSchoolDiploma,PercentAdultsWithAtLeastBachelors,PercentPrivateSchool,PercentDroveAlone,PercentVeteran,PercentEmployed,PercentInternetAccess,PercentVacant,PercentOccupied,PercentOwnerOccupied,PercentNoVehicle
2020,"Census Tract 9201, Anson County, North Carolina",37007920100,23.550295857988164,17.159763313609467,0.0,50.38461538461539,42.396449704142015,4.763313609467456,2.455621301775148,51.812555260831125,80.91476091476092,10.395010395010395,4.53920220082531,94.9602122015915,12.577399380804955,88.27785817655571,63.7785016286645,14.674819344080046,85.32518065591995,71.92182410423453,9.055374592833875
2020,"Census Tract 9202, Anson County, North Carolina",37007920200,18.976215098241987,22.440537745604964,1.861427094105481,37.5387797311272,57.238883143743536,3.1023784901758016,0.25853154084798347,56.03357817418678,80.27065527065527,14.031339031339032,0.0,82.5813221406086,5.2329291640076585,97.58064516129032,76.74698795180723,16.498993963782695,83.5010060362173,77.95180722891565,5.0602409638554215
2020,"Census Tract 9203.01, Anson County, North Carolina",37007920301,18.778850188837602,23.52077213596307,0.10490977759127151,23.940411246328157,69.53420058749475,5.140579101972303,1.2798992866135124,69.7872340425532,82.02650469353948,9.7736057426836,15.773809523809524,86.52482269503547,6.122448979591836,96.40350877192982,63.46153846153846,14.067796610169491,85.9322033898305,76.82445759368836,3.8461538461538463
2020,"Census Tract 9203.02, Anson County, North Carolina",37007920302,22.66112266112266,7.484407484407485,0.0,12.058212058212058,82.53638253638253,5.405405405405405,0.0,81.15384615384616,94.6236559139785,2.6881720430107525,0.0,100.0,2.8901734104046244,86.66666666666667,68.53932584269663,18.72146118721461,81.27853881278538,100.0,0.0
2020,"Census Tract 9204, Anson County, North Carolina",37007920400,33.50059031877214,12.367178276269184,0.0,80.40141676505313,18.358913813459267,0.0,1.2396694214876034,38.551572787125096,85.00842223469961,11.005053340819765,0.0,71.10460863204096,4.837993786063027,92.25213394615889,52.32100708103855,14.005412719891746,85.99458728010826,46.813532651455546,13.611329661683714
2020,"Census Tract 9205.01, Anson County, North Carolina",37007920501,23.728813559322035,12.076271186440678,0.0,60.59322033898306,29.02542372881356,10.38135593220339,0.0,41.48936170212766,72.22222222222221,25.416666666666664,0.0,100.0,5.555555555555555,100.0,56.83453237410072,0.0,100.0,89.92805755395683,0.0
2020,"Census Tract 9205.02, Anson County, North Carolina",37007920502,14.690841469084148,24.546722454672246,4.160855416085542,63.52859135285913,32.05485820548582,0.0697350069735007,0.18596001859600186,61.37244050913115,78.65743527995184,12.853702588801927,16.88963210702341,90.92418372993912,7.629427792915531,88.63119599818098,53.00668151447662,19.749776586237715,80.25022341376228,48.60801781737194,9.298440979955457
2020,"Census Tract 9206, Anson County, North Carolina",37007920600,19.02994964219454,19.93108931884442,1.0601643254704478,37.1587596077392,49.80121918897429,9.912536443148689,2.0673204346673737,48.28169014084507,83.51729212656365,10.927152317880795,17.098445595854923,73.5774647887324,8.641571194762685,90.70464767616193,54.63386727688787,18.735471873547187,81.26452812645282,70.13729977116705,5.148741418764303
2020,"Census Tract 9800, Anson County, North Carolina",37007980000,0.0,2.7359781121751023,3.761969904240766,48.97400820793434,34.19972640218879,2.3939808481532148,10.6703146374829,,75.94740912606342,2.9389017788089715,0.0,,5.06155950752394,,,,,,
2020,"Census Tract 405.01, Cabarrus County, North Carolina",37025040501,28.785357737104828,10.776910277742225,0.0,38.8327147062588,38.8839114296685,18.64840650198387,3.6349673620888265,67.60863769661424,91.2574619680339,19.121894858463314,4.890895410082769,84.99066915489203,8.644859813084112,95.6955252918288,75.4620526936689,12.249827467218772,87.75017253278122,78.37200157294534,2.4380652772316163
