Year,NAME,GEOID,PercentUnder18,PercentOver65,PercentAsian,PercentBlack,PercentWhite,PercentHispanic,PercentOther,PercentDroveMoreThan20Minutes,PercentHighSchoolDiploma,PercentAdultsWithAtLeastBachelors,PercentPrivateSchool,PercentDroveAlone,PercentVeteran,PercentEmployed,PercentInternetAccess,PercentVacant,PercentOccupied,PercentOwnerOccupied,PercentNoVehicle
2022,Census Tract 9201; Anson County; North Carolina,37007920100,20.042796005706133,18.687589158345222,0.0,50.21398002853067,40.584878744650496,6.1697574893009985,3.0313837375178316,61.584158415841586,86.41251221896383,7.429130009775172,0.0,87.82178217821782,15.165031222123105,97.44268077601411,71.05901374292644,15.964673913043478,84.03532608695652,73.08003233629749,4.7696038803556995
2022,Census Tract 9202; Anson County; North Carolina,37007920200,21.87321530553969,27.127355796687606,0.0,38.20673900628213,57.167332952598514,3.6550542547115934,0.9708737864077669,51.15979381443299,80.53965658217498,11.120196238757154,1.82648401826484,86.98453608247422,3.5818713450292394,97.95180722891567,75.70224719101124,14.525810324129651,85.47418967587035,78.23033707865169,4.353932584269663
2022,Census Tract 9203.01; Anson County; North Carolina,37007920301,19.786592437949434,23.89236836000928,0.0,30.68893528183716,57.06332637439109,8.907446068197634,3.3402922755741122,68.13639035861259,76.77578752316244,11.365040148239654,14.427860696517413,85.42034097589654,7.5766338924233665,98.24468085106382,69.7841726618705,12.025316455696203,87.9746835443038,70.28223574986166,2.545655783065855
2022,Census Tract 9203.02; Anson County; North Carolina,37007920302,3.511705685618729,20.401337792642142,0.0,31.438127090301005,64.54849498327759,3.3444816053511706,0.6688963210702341,82.80542986425338,97.5517890772128,6.96798493408663,0.0,100.0,5.565529622980251,94.61883408071749,85.71428571428571,0.0,100.0,76.33928571428571,1.7857142857142856
2022,Census Tract 9204; Anson County; North Carolina,37007920400,21.156373193166885,15.067893123083662,0.0,74.02540516863776,24.003504161191415,0.0,1.971090670170828,42.62485481997677,91.46884272997032,10.608308605341247,0.0,63.76306620209059,5.888888888888888,87.02502316960148,51.64718384697131,25.494853523357087,74.50514647664292,48.565356004250795,15.196599362380447
2022,Census Tract 9205.01; Anson County; North Carolina,37007920501,32.149901380670606,11.93293885601578,0.0,42.30769230769231,48.61932938856015,9.072978303747535,0.0,69.73365617433413,68.93939393939394,23.78787878787879,0.0,71.1864406779661,4.651162790697675,100.0,65.15151515151516,0.0,100.0,48.73737373737374,0.0
2022,Census Tract 9205.02; Anson County; North Carolina,37007920502,25.534441805225654,21.61520190023753,5.7957244655581945,57.00712589073634,36.888361045130644,0.0,0.3087885985748219,52.47793618465716,84.4927536231884,18.18840579710145,13.37386018237082,83.02783435166327,10.62200956937799,91.0263600673023,71.59559834938102,19.356627842484748,80.64337215751524,64.44291609353508,10.110041265474553
2022,Census Tract 9206; Anson County; North Carolina,37007920600,20.675105485232066,19.71870604781997,2.250351617440225,48.60759493670886,37.383966244725734,6.469760900140647,5.288326300984529,55.148583275742915,80.47677764077271,11.508425811755036,6.474820143884892,73.3241188666206,8.652482269503546,87.89915966386555,62.408026755852845,22.05422314911366,77.94577685088633,72.44147157190636,10.568561872909699
2022,Census Tract 9800; Anson County; North Carolina,37007980000,0.0,6.690561529271206,0.6571087216248507,39.18757467144564,54.18160095579451,2.927120669056153,3.046594982078853,,83.17214700193423,1.4829142488716958,,,4.121863799283155,,,,,,
2022,Census Tract 405.01; Cabarrus County; North Carolina,37025040501,32.19157915398959,9.255079006772009,2.0316027088036117,33.0159976445186,35.95053489056826,20.10992246540387,8.891942290705664,53.74592833876222,92.73842181700823,23.17250282394707,7.9960019990005,83.27904451682954,5.483447571824414,91.66076487252126,76.21887057172921,8.26898326898327,91.73101673101674,65.8365485794458,4.9807085233251485
2022,Census Tract 405.02; Cabarrus County; North Carolina,37025040502,24.649136957573802,16.841426036457495,0.0,12.727859332150345,75.33473140829166,9.711243748991773,2.2261655105662204,69.71361318163986,96.11576542269611,29.7029702970297,7.154340836012862,88.93683797567674,2.6118604153286236,88.69426751592357,84.7173144876325,3.7824054398640032,96.21759456013599,74.24911660777384,1.8109540636042403
2022,Census Tract 406; Cabarrus County; North Carolina,37025040600,12.076190476190476,26.685714285714283,0.0,9.104761904761904,85.61904761904762,0.4952380952380952,4.780952380952381,56.85131195335277,95.58966861598441,22.22222222222222,9.793814432989691,83.84006663890045,2.7079722703639515,98.02130898021308,64.343163538874,18.201754385964914,81.7982456140351,79.31188561215372,2.0554066130473636
2022,Census Tract 407.01; Cabarrus County; North Carolina,37025040701,27.401129943502823,14.642184557438794,0.23540489642184556,17.60828625235405,52.63653483992468,28.48399246704331,1.0357815442561207,58.19134993446921,86.38535031847134,14.012738853503185,0.0,83.6173001310616,5.512321660181582,90.27624309392264,65.28925619834712,15.6794425087108,84.3205574912892,60.74380165289256,3.1680440771349865
2022,Census Tract 407.03; Cabarrus County; North Carolina,37025040703,25.061425061425062,16.988416988416986,5.931905931905932,32.818532818532816,38.645138645138644,4.247104247104247,18.35731835731836,52.67857142857143,83.33333333333334,14.138286893704851,11.813643926788686,78.125,2.060889929742389,89.01515151515152,62.044534412955464,11.627906976744185,88.37209302325581,35.121457489878544,4.352226720647773
2022,Census Tract 407.04; Cabarrus County; North Carolina,37025040704,18.849840255591054,19.78168264110756,0.2928647497337593,28.700745473908412,61.18210862619809,7.454739084132056,2.369542066027689,64.91112574061883,91.85454545454546,11.236363636363636,17.130620985010705,85.31928900592494,7.375699703654923,96.09286523216308,66.34214186369958,14.608076009501186,85.39192399049881,42.280945757997216,8.066759388038943
2022,Census Tract 407.05; Cabarrus County; North Carolina,37025040705,19.65437193706474,11.83905081248388,3.662625741552747,34.45963373742585,52.540624193964405,9.311323188031984,0.025793139025019347,54.642618570474276,94.9403686302855,20.021684134441635,17.562724014336915,83.70073480293921,26.67736757624398,95.21640091116174,84.09810126582279,3.1417624521072796,96.85823754789273,73.49683544303798,3.481012658227848
2022,Census Tract 408; Cabarrus County; North Carolina,37025040800,31.169462679309508,13.031850230974957,0.0,29.686360320933623,49.03963044006808,17.675662533430586,3.598346705567712,47.97427652733119,86.71689135606661,18.754956383822364,3.278688524590164,92.73311897106109,9.572589191098551,87.08560118753093,65.74550128534705,17.97575118608329,82.02424881391671,53.59897172236504,0.3213367609254499
2022,Census Tract 409; Cabarrus County; North Carolina,37025040900,20.420283234353587,26.49611694837826,0.0,30.333485609867523,63.72772955687529,3.7003197807217907,2.238465052535404,43.33017975402081,91.35169762972454,20.563741191543883,11.809045226130653,96.31031220435194,6.946039035591274,95.32312925170068,70.80957810718358,14.77162293488824,85.22837706511176,59.521094640820984,0.798175598631699
2022,Census Tract 410.01; Cabarrus County; North Carolina,37025041001,18.81873727087576,18.859470468431773,0.0,13.89002036659878,65.86558044806517,11.44602851323829,8.798370672097759,72.52747252747253,92.40282685512368,14.840989399293287,0.0,94.72527472527472,6.221776216758655,95.85492227979275,59.979633401221996,24.16988416988417,75.83011583011583,60.28513238289206,16.293279022403258
2022,Census Tract 410.02; Cabarrus County; North Carolina,37025041002,28.442211055276385,9.145728643216081,0.0,42.41206030150754,44.120603015075375,8.8107202680067,4.656616415410386,50.37220843672456,72.1830985915493,13.329979879275655,0.0,70.96774193548387,4.5411985018726595,91.22681883024251,62.8475147430497,10.550113036925396,89.4498869630746,34.540859309182814,25.695029486099408
2022,Census Tract 411; Cabarrus County; North Carolina,37025041100,23.87910993025573,12.686815011624045,0.08302889405513118,12.172035868482233,76.93457323148456,10.029890401859848,0.7804716041182331,66.35674931129476,88.38591678097852,35.0480109739369,21.155729676787463,92.35537190082644,8.638743455497382,98.31051558403729,85.46292417260159,15.683504062168845,84.31649593783116,83.32635106828656,3.2677000418935904
2022,Census Tract 412.01; Cabarrus County; North Carolina,37025041201,9.986504723346828,19.095816464237515,2.8002699055330633,19.534412955465587,73.3468286099865,3.3738191632928474,0.9446693657219973,60.26133743274404,91.68694241686943,22.50608272506083,0.0,86.70253651037663,4.7976011994003,92.13951067152524,74.29034874290349,17.192746809939557,82.80725319006045,77.0478507704785,7.218167072181671
2022,Census Tract 412.02; Cabarrus County; North Carolina,37025041202,27.202072538860104,16.580310880829018,1.496833621185953,20.020149683362117,68.23546344271733,4.375359815774323,5.872193436960276,54.855724480297866,94.99791579824927,42.08003334722801,17.99283154121864,89.8231461371393,3.3017002767892447,97.24844888049637,82.00965335673541,18.1099532878189,81.8900467121811,56.25274243089075,3.7297060114085125
2022,Census Tract 413.01; Cabarrus County; North Carolina,37025041301,26.61667076469142,14.802065404475043,7.954266043766904,9.95820014752889,61.66707646914187,12.060486845340545,8.359970494221786,76.18563685636856,95.14581734458942,52.85878741366078,13.84282624369142,90.5149051490515,5.612330373596917,94.51855445064274,81.95121951219512,6.4638783269961975,93.5361216730038,90.3658536585366,1.0162601626016259
2022,Census Tract 413.04; Cabarrus County; North Carolina,37025041304,33.10670661442729,4.839824844434201,18.771606360912653,12.97533994007836,54.5056464623185,8.561880617653838,5.1855266190366445,68.07551422936038,95.95375722543352,65.56564822460777,6.554216867469879,85.57340095801635,3.600344530577089,99.3656547349343,91.97337509788566,2.8897338403041823,97.11026615969581,88.33202819107284,2.5450274079874706
2022,Census Tract 413.05; Cabarrus County; North Carolina,37025041305,25.551277563878195,13.020651032551628,13.825691284564229,11.130556527826391,68.35841792089604,6.685334266713336,0.0,43.333333333333336,96.91906005221932,51.80156657963446,9.45945945945946,89.31623931623932,8.838740009402915,98.77609791216703,90.38674033149171,3.1049250535331905,96.8950749464668,89.72375690607734,1.3259668508287292
2022,Census Tract 413.06; Cabarrus County; North Carolina,37025041306,29.74291611934697,5.873522236817414,24.544942765997373,21.129667855132293,47.94520547945205,2.308125351848377,4.072058547569901,58.45824411134903,94.9363250454821,70.37598544572468,2.1937842778793417,87.2591006423983,8.004297609454742,91.65264220801077,90.45407636738906,17.356076759061835,82.64392324093816,66.82146542827657,1.5479876160990713
2022,Census Tract 413.07; Cabarrus County; North Carolina,37025041307,35.671462829736214,4.316546762589928,16.247002398081534,17.434052757793765,51.426858513189444,11.462829736211031,3.4292565947242206,74.65857359635811,98.5398325101997,64.6124114236633,6.538307260328921,89.80273141122913,4.417520969245107,92.85414039512399,82.8890799656062,10.158362302047122,89.84163769795288,92.04643164230438,4.987102321582116
2022,Census Tract 415.03; Cabarrus County; North Carolina,37025041503,30.950861518825786,6.557115507338864,5.073388640714742,35.09891512444161,52.18570516911295,5.0574345883854495,2.5845564773452456,74.5704467353952,97.80025284450063,45.385587863463975,3.4628975265017665,87.24226804123711,4.514934012502894,94.53197405004634,79.55271565495208,11.415094339622641,88.58490566037736,89.40362087326945,1.1714589989350372
2022,Census Tract 415.04; Cabarrus County; North Carolina,37025041504,21.652490886998784,10.279465370595382,9.064398541919806,11.057108140947753,62.089914945321986,11.49453219927096,6.29404617253949,82.90155440414507,99.32980599647266,42.11640211640212,0.9641873278236914,92.05526770293609,5.334987593052109,96.70184696569922,81.60919540229885,4.592186429061001,95.407813570939,86.99712643678161,1.293103448275862
2022,Census Tract 415.05; Cabarrus County; North Carolina,37025041505,35.39730483271376,8.097118959107807,16.763475836431226,15.2067843866171,53.578066914498145,11.175650557620818,3.276022304832714,69.05557242635895,98.67319861196162,63.84976525821596,1.2552301255230125,90.00911023382933,8.020140262542707,97.07385044124479,90.7487091222031,4.401480872069107,95.5985191279309,97.84853700516352,0.0
2022,Census Tract 415.06; Cabarrus County; North Carolina,37025041506,24.676246230264326,16.267518183430905,5.002660989888239,22.65389391520312,63.331559340074506,4.3817633492992725,4.630122405534859,74.16467780429595,98.06122448979592,61.3265306122449,17.29957805907173,88.3054892601432,6.05275553462082,95.79719813208806,90.63205417607223,4.833512352309345,95.16648764769066,93.34085778781038,2.08803611738149
2022,Census Tract 415.07; Cabarrus County; North Carolina,37025041507,26.16323417238749,10.526315789473683,10.856852275616578,0.5339435545385203,87.71929824561403,0.0,0.889905924230867,77.12328767123287,90.74212893553224,42.916041979010494,15.86433260393873,93.28767123287672,5.957741600277104,95.90697674418604,88.01556420233463,9.824561403508772,90.17543859649123,94.39688715953307,0.7782101167315175
2022,Census Tract 416.02; Cabarrus County; North Carolina,37025041602,27.643876045253318,20.01967535661584,4.746679783571077,4.402361042793901,77.12739793408755,13.428430890309887,0.2951303492375799,64.40933032355154,88.47583643122677,26.319702602230482,15.679012345679014,87.88562829194883,10.095173351461591,90.04076878276062,60.0,4.630269523151347,95.36973047684866,80.43478260869566,0.7971014492753623
2022,Census Tract 416.03; Cabarrus County; North Carolina,37025041603,22.34625105307498,11.583824768323504,5.876158382476833,7.329401853411962,71.25105307497894,12.110362257792755,3.4330244313395113,83.54888773926538,97.71886559802712,35.57336621454994,20.891364902506965,92.24004138644594,7.5128831027936,98.77808435159638,78.6875,4.818560380725759,95.18143961927424,81.75,0.625
2022,Census Tract 416.04; Cabarrus County; North Carolina,37025041604,21.5513237343242,12.331630283325593,1.045053413841152,3.204830469112866,95.30887134231305,0.046446818392940084,0.3947979563399907,78.77316857899382,96.15902964959568,30.963611859838274,29.901960784313726,91.48278905560458,7.015985790408526,99.65210668728257,82.26148409893993,15.471923536439666,84.52807646356032,95.0530035335689,0.0
2022,Census Tract 417.01; Cabarrus County; North Carolina,37025041701,18.68546965499874,19.768320322336944,0.8813900780659782,11.760261898766053,82.90103248552002,4.0543943591035,0.4029211785444472,75.34883720930232,89.85709306378529,24.6775880097595,6.964285714285714,89.36046511627907,7.463611025085165,95.5739299610895,70.8008504606662,16.40995260663507,83.59004739336493,84.4082211197732,2.8348688873139616
2022,Census Tract 417.02; Cabarrus County; North Carolina,37025041702,18.658220558594873,12.525194356464153,3.944716383530089,1.2669162107687877,90.26778001727614,1.5836452634609848,2.9369421249640077,75.36231884057972,90.71367153912296,22.484952708512466,3.854389721627409,87.56038647342996,3.7168141592920354,95.53246753246754,72.2972972972973,21.216730038022813,78.78326996197718,77.50965250965251,0.9652509652509652
2022,Census Tract 419.01; Cabarrus County; North Carolina,37025041901,29.730675061210217,10.283315844700944,0.0,25.253585169639734,29.69569779643232,32.633788037775446,12.416928996152501,65.07575757575758,68.91078270388616,7.991242474001095,0.0,82.27272727272728,17.770034843205575,89.39492517891998,44.28754813863928,15.418023887079263,84.58197611292074,71.50192554557124,3.979460847240052
2022,Census Tract 419.02; Cabarrus County; North Carolina,37025041902,20.70785470350823,16.485563489599503,0.09313877677739833,19.186588016144054,60.66438994101211,19.093449239366656,0.9624340266997827,61.84459886291851,86.3375936535919,36.447774349933894,0.0,86.98673404927352,4.286276051907197,92.73712737127371,57.28882833787466,21.455323702514715,78.54467629748528,35.967302452316076,9.128065395095367
2022,Census Tract 420; Cabarrus County; North Carolina,37025042000,28.7788881948782,10.977514053716428,2.8263585259212993,13.382261086820737,56.94878201124297,19.550281074328545,7.292317301686446,53.67166474432911,83.48738446165376,15.838121408943293,0.5188067444876783,79.46943483275663,4.867353650515238,93.38282763072951,57.29783037475345,12.811693895098882,87.18830610490112,70.46351084812623,2.7613412228796843
2022,Census Tract 421.01; Cabarrus County; North Carolina,37025042101,28.247096092925027,8.315733896515312,0.0,42.185850052798315,5.834213305174234,51.10876451953538,0.8711721224920803,57.64582238570678,68.75,17.5,10.290827740492169,73.67314766158697,4.304635761589404,91.37199434229137,42.891373801916934,30.172894590072502,69.8271054099275,50.71884984025559,12.060702875399361
2022,Census Tract 421.02; Cabarrus County; North Carolina,37025042102,24.655787863335032,17.23610402855686,0.0,16.9811320754717,66.0377358490566,14.762876083630799,2.2182559918408975,57.39528795811518,84.4769403824522,29.996250468691414,7.177615571776156,84.03141361256544,8.020304568527918,95.56386958845538,72.77739490006891,14.19278533412182,85.80721466587818,79.53135768435561,5.031013094417643
2022,Census Tract 422.01; Cabarrus County; North Carolina,37025042201,21.57859078590786,11.28048780487805,0.7452574525745257,22.289972899728998,69.20731707317073,7.14769647696477,0.6097560975609756,63.84105960264901,97.65853658536585,25.414634146341463,13.172043010752688,83.64238410596026,2.292134831460674,86.93877551020408,77.38738738738739,13.416536661466457,86.58346333853353,57.027027027027025,8.82882882882883
2022,Census Tract 422.02; Cabarrus County; North Carolina,37025042202,18.742777906170556,15.391726369308989,0.0,16.847700485324705,77.90617055696788,3.3741622371157844,1.871966720591634,72.06835592221567,84.44165621079046,46.5495608531995,17.543859649122805,91.86800235710076,6.825938566552901,95.15837104072398,89.04918032786885,8.682634730538922,91.31736526946108,88.13114754098362,1.1147540983606559
2022,Census Tract 423; Cabarrus County; North Carolina,37025042300,18.214116532449076,23.022264329701564,0.0,10.705826622453813,69.96684036001895,15.040265277119849,4.287067740407389,65.18518518518519,85.96026490066225,24.7682119205298,13.468634686346864,81.99430199430199,13.379872018615474,95.91002044989774,71.04542966611932,25.701504676697844,74.29849532330216,66.28352490421456,7.006020799124248
2022,Census Tract 424.01; Cabarrus County; North Carolina,37025042401,21.45952109464082,18.426453819840365,0.0,15.096921322690992,75.3933865450399,5.952109464082098,3.557582668187001,49.95287464655985,96.66342727567218,30.32069970845481,9.352517985611511,85.2497643732328,6.461001164144353,95.52175749894381,86.28133704735376,11.685116851168512,88.31488314883148,79.59610027855153,4.03899721448468
