"Year","GEOID","PercentUnder18","PercentOver65","PercentAsian","PercentBlack","PercentWhite","PercentHispanic","PercentOther","PercentDroveMoreThan20Minutes","PercentHighSchoolDiploma","PercentAdultsWithAtLeastBachelors","PercentPrivateSchool","PercentDroveAlone","PercentVeteran","PercentEmployed","PercentInternetAccess","PercentVacant","PercentOccupied","PercentOwnerOccupied","PercentNoVehicle","z_PercentUnder18","z_PercentOver65","z_PercentAsian","z_PercentBlack","z_PercentWhite","z_PercentHispanic","z_PercentOther","z_PercentDroveMoreThan20Minutes","z_PercentHighSchoolDiploma","z_PercentAdultsWithAtLeastBachelors","z_PercentPrivateSchool","z_PercentDroveAlone","z_PercentVeteran","z_PercentEmployed","z_PercentInternetAccess","z_PercentVacant","z_PercentOccupied","z_PercentOwnerOccupied","z_PercentNoVehicle"
2018,37119005403,26.67856346,10.97479366,8.320321213,63.50658041,11.37631051,15.45839839,1.338389471,66.29746835,80.49022855,24.08082146,4.249667995,84.44092827,4.624277457,90.232358,54.79532164,8.556149733,91.44385027,52.69005848,9.064327485,0.565903551957055,-0.474704292503757,1.40199468964593,1.77299665673035,-1.80314746684019,0.48790984501187,-0.587689517057685,0.558486395272316,-0.731953830152358,-0.321323917058338,-0.541335154793733,-0.0918000610570845,-1.01024127614476,-0.714120158026546,-0.823790641391412,-0.113300513153671,0.113300513685243,-0.566073269471792,0.547828475646986
2018,37119005519,26.36893204,8.854368932,8.640776699,35.78640777,40.73786408,11.76699029,3.067961165,73.89525368,94.44119368,45.58221182,4.517453799,90.22094926,7.692307692,94.41416894,85.79516212,6.631427198,93.3685728,64.95110654,0.514668039,0.508369681260229,-0.871216705457153,1.48307225583206,0.526878144459228,-0.717016471448949,0.135501684054024,0.166355029644005,1.13957337297149,0.8746980738946,0.779385866912056,-0.513961999058161,0.595032972924372,0.247034404747775,0.311219456188901,1.14205169222911,-0.468966714750837,0.468966714364077,0.0100009401977867,-0.887789005170563
2018,37119005516,34.8241206,9.246231156,4.170854271,33.36683417,55.87939698,4.974874372,1.608040201,71.66666667,98.82451721,61.62888329,11.37931034,95.25641026,8.249807247,97.10578842,82.1086262,0,100,78.11501597,0.798722045,2.07946258045091,-0.797939765261271,0.352149405901455,0.418109866067925,-0.15690686549031,-0.512922173409715,-0.470129393255942,0.969128587559197,1.37950007360602,1.60085499013891,0.187459304559355,1.19339082700637,0.475497157367913,0.971178531057548,0.908271509372224,-1.69437686078043,1.69437686078257,0.628495271509393,-0.840092029743005
2018,37119005515,27.50311591,18.32156211,3.614457831,23.30702119,63.02451184,4.736186124,5.317823016,79.36681223,94.48867116,51.80649112,9.961685824,93.77729258,14.04011461,98.82154882,91.49149149,10.72386059,89.27613941,78.07807808,2.202202202,0.719116988891368,0.899117115562456,0.211377064154668,-0.0341138392878773,0.107402401952738,-0.535709056962344,1.14723143127799,1.55804418821939,0.880165780460457,1.09802224386096,0.0425492455816485,1.0176290286448,2.84835924632085,1.39186639377144,1.50328211304423,0.287267086929073,-0.287267086958184,0.626759778288546,-0.604426426908681
2018,37097060200,32.1529745,11.23701605,0,72.85174693,11.00094429,11.66194523,4.485363551,24.96815287,69.09090909,5.785123967,1.109057301,72.7388535,3.270702853,90.35087719,44.16167665,25.52954292,74.47045708,43.41317365,11.22754491,1.58312608356138,-0.425669572611872,-0.703107027466911,2.1930945093687,-1.81703286582607,0.125473332972412,0.784302550034716,-2.60242510453299,-2.04474747163776,-1.257926290111,-0.862369445437699,-1.48234371687813,-1.56493477703294,-0.685060398440253,-1.49811893335538,3.02318392720515,-3.02318392727742,-1.00193927949687,0.911065487571721
2018,37097060601,22.2057735,16.76535899,6.495188749,32.25388601,47.63138416,11.58401184,2.035529238,41.24900557,86.65535765,14.72999717,0,83.73110581,8.515699334,95.78420865,52.41706161,4.047294225,95.95270578,50.04739336,5.497630332,-0.265203701992511,0.608112277706782,0.940222915988713,0.368078961737523,-0.462014098758086,0.118033255391418,-0.283756212980822,-1.35724758517703,-0.0219515962631596,-0.800015927754479,-0.975737659011656,-0.176147421496338,0.584459465142192,0.647139948020424,-0.974607038345065,-0.946484248949032,0.946484249863324,-0.690236490509306,-0.0510740670764662
2018,37159050904,20.01707213,19.20614597,0,0.213401622,96.15877081,2.219376867,1.408450704,78.27476038,77.10336538,5.528846154,14.13043478,86.3684771,7.684098186,91.20580236,48.04020101,29.0299572,70.9700428,80,4.422110553,-0.671895185742925,1.06453137250666,-0.703107027466911,-1.07225264285023,1.33309182573745,-0.775981629843423,-0.55714479268337,1.47452286174789,-1.12199925784292,-1.27104579036009,0.468680178179891,0.137248278619674,0.243670157509207,-0.475441011871123,-1.25216388130324,3.67001952472367,-3.67001952480614,0.717059534532274,-0.231670148762481
2018,37159051501,26.78070667,13.03982053,1.654514863,16.88166012,51.51430174,25.35053281,4.598990466,58.41248304,77.91702679,13.9585134,12.34375,83.98914518,8.157793949,91.91176471,64.49221646,12.91155584,87.08844416,53.15048184,4.077094144,0.584883196324861,-0.0885510958233901,-0.284502746462932,-0.322956245911258,-0.318378744922566,1.43228359195684,0.833840684771493,-0.0445659527453028,-1.0282945828298,-0.839510105553936,0.286044653806404,-0.145484909424084,0.437790201101846,-0.302345868646015,-0.208865982210664,0.691527568983263,-0.691527569018751,-0.544440695981544,-0.289603636178876
2018,37025042300,23.8699262,18.40405904,0.876383764,20.27214022,59.98616236,13.23800738,5.627306273,55.43956044,84.14675194,18.24301582,0,83.84615385,10.30708422,91.18773946,66.89728579,9.750240154,90.24975985,44.97072911,13.03885045,0.0440192646611153,0.914543768696426,-0.48137556792137,-0.170542331576529,-0.00499102223005628,0.275935473378066,1.28215741500326,-0.271938342663508,-0.310853195752325,-0.620175743720656,-0.975737659011656,-0.162476399452729,1.3185671758787,-0.47986986032538,-0.0563494843513713,0.107353423545122,-0.107353422832241,-0.928758950519675,1.21521115708634
2018,37119004303,22.69624573,11.4334471,7.679180887,47.67918089,22.76450512,18.22525597,3.651877133,51.90311419,84.22141749,15.62338334,0.974658869,83.11418685,6.754966887,93.09290954,54.89443378,6.630824373,93.36917563,69.38579655,3.166986564,-0.174067066501177,-0.388937615760976,1.23978152904534,1.06149980571424,-1.38187986878957,0.752053815276246,0.42092594620668,-0.542409641068578,-0.302254396532603,-0.754281262148285,-0.876107698753594,-0.249455169297006,-0.137086907157982,-0.0127405752214474,-0.817505485159288,-0.469078109756651,0.469078110293836,0.218360823475198,-0.442424501094593
2018,37097060500,21.58205431,14.19126328,0,33.95513577,52.27863046,10.17709563,3.589138135,34.20490928,85.2960969,29.13862719,17.70657673,89.80789755,6.684733514,93.71187236,54.94252874,4.761904762,95.23809524,52.12643678,7.816091954,-0.38109949586443,0.126764891182112,-0.703107027466911,0.444556076345161,-0.290104998729928,-0.0162810064719302,0.393573510067985,-1.89598781617775,-0.178489789265137,-0.0624022306361711,0.834234621573243,0.545950528472813,-0.165868472232732,0.139023124328421,-0.814455562742339,-0.814432583997699,0.814432584355544,-0.592554523259499,0.338230799879963
2018,37025042202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025042201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025040502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025040501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025040704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025040705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37025041507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37119005307,23.01081231,7.762683671,1.552536734,57.33296368,8.317161076,30.99528694,1.802051566,54.31654676,69.74102681,8.859609269,0,66.78657074,2.019473494,93.00847458,44.50625869,7.524115756,92.47588424,15.50764951,18.01112656,-0.115616173696878,-1.07535823960774,-0.310303954008915,1.49547103685673,-1.91631031470788,1.97117210499134,-0.385545902277279,-0.357827663943665,-1.96987717679009,-1.10053572159781,-0.975737659011656,-2.18964641253258,-2.07768730024575,-0.0334432111260472,-1.4762674027943,-0.304008315366215,0.304008314607278,-2.31305499209329,2.05013172299346
2018,37119005306,25.08158508,10.11655012,0,42.004662,16.55011655,40.60606061,0.839160839,63.98559424,59.1152815,6.09919571,0.826446281,72.98919568,5.164903547,95.25252525,42.69788183,13.66698749,86.33301251,42.47491639,20.73578595,0.26916251830954,-0.635192996702204,-0.703107027466911,0.806410375756732,-1.6117600768375,2.88868514681047,-0.805339140269514,0.38167172085707,-3.19358276096637,-1.24184817448217,-0.891258039782487,-1.45259585275784,-0.788693252380572,0.516776318467925,-1.59094488924205,0.831122497933258,-0.831122497970947,-1.04602244488993,2.5076433553881
2018,37119001508,28.90130902,9.839682306,4.16237682,43.87409913,24.29769084,22.45918517,5.206648036,70.71547421,82.24518553,36.87177078,1.067378252,78.93510815,8.336781134,88.63261944,60.97560976,11.30929791,88.69070209,58.66495507,4.32178006,0.978920924809544,-0.686966362457007,0.350004549206625,0.890448099672581,-1.32516486805866,1.15625491214162,1.0987622711446,0.896380342144944,-0.529845592681801,0.333476671511296,-0.866629891966775,-0.74605013110324,0.511138968113561,-1.10636058723064,-0.431870172377825,0.395449052948203,-0.39544905297902,-0.285348178590637,-0.248517160098966
2018,37119005613,26.30108278,7.439748516,5.588543486,64.0936081,14.28571429,13.86657352,2.165560601,66.56626506,93.78620326,45.55028963,3.213610586,91.71686747,6.54028436,95.01519757,92.64972777,3.755458515,96.24454148,66.6969147,4.44646098,0.495762334913675,-1.13574604580792,0.710835077335142,1.79938560030674,-1.6955239510738,0.335942882864373,-0.227066200933055,0.579044263262169,0.799266618391742,0.777751690411353,-0.647241294641049,0.772791158325427,-0.225063589144512,0.458585865732189,1.57673119782349,-1.00041207313077,1.00041207219803,0.0920261513449241,-0.227581342782855
2018,37119001510,22.61462206,14.622057,9.541511772,69.11400248,4.708798017,14.31226766,2.323420074,71.66077739,83.44095941,21.86346863,0,80,8.566853483,90.74505239,57.08502024,7.212622089,92.78737791,50.76923077,12.30769231,-0.18923389186916,0.207321892403034,1.7109647734759,2.02506985043989,-2.04978945611847,0.378492026164755,-0.158243916679799,0.968678168948064,-0.392135236214755,-0.434835737160722,-0.975737659011656,-0.619510296479279,0.605422383558297,-0.588412450146998,-0.678590331666733,-0.361568699966514,0.36156869976285,-0.656321615252249,1.09243861700381
2018,37119005308,34.02617398,3.387220939,0,31.63972286,10.16166282,57.42879138,0.769822941,57.1040724,59.56890921,4.833442195,2.013422819,58.91402715,3.033838973,88.32224686,37.34693878,13.65638767,86.34361233,4.387755102,17.55102041,1.93119288076071,-1.89355530302785,-0.703107027466911,0.34047018452286,-1.84807923454942,4.49470308152343,-0.835568510955929,-0.144634637416477,-3.14134108326102,-1.30664525293749,-0.76992489536702,-3.12513142347386,-1.66200135499834,-1.18246094327406,-1.9302727764055,0.829163775235072,-0.829163775272731,-2.8355131336282,1.97287292267005
2018,37119001919,27.76062693,10.54381382,8.739016861,28.82925671,28.82925671,29.92163382,3.680835906,56.34573304,80.9506127,19.64352024,0,74.17943107,3.122945431,93.37163058,68.90080429,10.12048193,89.87951807,49.79892761,9.852546917,0.76696615654912,-0.555296097549274,1.50792773056932,0.214129921671367,-1.15753497281725,1.86867351603125,0.433551155636027,-0.202633265652625,-0.678934052359355,-0.548480430451259,-0.975737659011656,-1.31116159404491,-1.62548561881823,0.0555991292098908,0.0707028301930512,0.175769771225339,-0.17576977125269,-0.701910428158092,0.680182472019169
2018,37119001914,24.6171967,12.39693757,6.478209658,23.67491166,40.51825677,23.08598351,6.242638398,56.02409639,84.03078403,32.17893218,12.98969072,67.53681392,4.609375,96.38629283,64.67741935,6.344410876,93.65558912,48.79032258,12.09677419,0.18287262884022,-0.208768083651416,0.935927082606311,-0.0175758786081662,-0.725140098342085,1.21609355482402,1.5504248912092,-0.227232390364377,-0.32420854870989,0.093238562480754,0.352072933350705,-2.10049590591075,-1.0163482879199,0.794765168219028,-0.197121415921501,-0.522003972426073,0.522003971670574,-0.749298819646545,1.05702226597771
2018,37119001918,20.38443284,10.0616991,0,50.16611296,22.30659706,25.29663028,2.230659706,61.51111111,82.47458815,27.5148966,3.454894434,79.95555556,5.096870343,93.10738766,67.33987305,8.933263269,91.06673673,26.25504905,11.5406809,-0.60363440139412,-0.645449956077352,-0.703107027466911,1.17329608243424,-1.39881862292667,1.42713767176766,-0.198684824612721,0.192420529763033,-0.503426620748182,-0.145525048138705,-0.622577177839017,-0.624791576533733,-0.816573190428966,-0.00919068016680103,-0.0282829924418263,-0.0436143446379606,0.0436143444292809,-1.80809818369394,0.963645769155619
2018,37119001916,24.65060241,11.61445783,7.277108434,39.22891566,28.69879518,23.56626506,1.228915663,80.85224128,90.99065421,20.41121495,7.972665148,89.04261206,5.852254557,94.54987835,84.69387755,14.36373566,85.63626434,63.83928571,7.334183673,0.189079879382415,-0.355089207762805,1.13805427723064,0.681630889547774,-1.16236095421845,1.26194465911604,-0.635417014111107,1.67165143556328,0.477319415299625,-0.509180224080823,-0.160769122726704,0.45501256200728,-0.507017505104268,0.344494091530213,1.07221417708235,0.959873406486254,-0.959873406525975,-0.04223695193037,0.257311091121503
2018,37119005621,26.39465191,9.013370217,1.613646842,38.58921162,45.9428308,9.151682803,4.702627939,78.51819377,95.28688525,45.45765027,5.809641533,88.82069268,8.060453401,92.80742459,86.06994665,2.429149798,97.5708502,71.66567872,1.304090101,0.513148794681338,-0.84148399089977,-0.294842652697283,0.652873960181888,-0.52447639787641,-0.114174232795418,0.879023704140214,1.49314091513084,0.972091477040247,0.77300925058651,-0.381874130492964,0.4286421454762,0.39790014318488,-0.0827387249936879,1.15947704195136,-1.24549840372782,1.24549840335331,0.325479017025653,-0.755233068982899
2018,37119002905,30.11571255,16.38246041,1.248477467,0.304506699,92.41778319,3.41047503,2.618757613,32.66499582,99.90732159,86.70064875,46.36363636,93.48370927,5.838779956,97.33969986,88.50289495,5.767731878,94.23226812,80.81058726,0.661703888,1.20457417301281,0.536511509300619,-0.38723315766342,-1.06815715165377,1.19470668893704,-0.662270898932067,-0.0294850676006886,-2.01376209111764,1.50420038664002,2.88434117783087,3.76356897932567,0.982742872369162,-0.512539382937727,1.02853135477229,1.31376147340628,-0.62856750302843,0.628567502644189,0.755144240903838,-0.863099456251745
2018,37071032506,21.28777924,8.639947438,2.825229961,30.68331143,50.2956636,14.22470434,1.97109067,59.95356936,83.99092971,33.92290249,22.45862884,92.68717353,5.676126878,94.31352459,66.64397549,14.54333915,85.45666085,30.15656909,2.450646698,-0.435779940848598,-0.911312815850661,0.0116966790110673,0.297476152568278,-0.36345812578245,0.370132606741971,-0.311849613772606,0.07329802381724,-0.328798340062376,0.182516751055108,1.31999100046845,0.888091475786799,-0.579194449455257,0.286542434562964,-0.0724130544721071,0.993062029739888,-0.993062029780131,-1.62478880732134,-0.562708828246038
2018,37071032703,23.0387289,17.67626614,0.943396226,20.50645482,68.8182721,6.653426018,3.078450844,50.69356873,81.20248791,20.6634416,11.45038168,88.65069357,6.451612903,95.32100109,58.78552972,12.34428086,87.65571914,67.18346253,2.325581395,-0.110428878817836,0.778448902843046,-0.464420928164945,-0.16000907247503,0.321722893654567,-0.35267565429967,0.17092823425532,-0.634917008046418,-0.649927042309668,-0.496268112966857,0.194724241046264,0.408441353005472,-0.261401062355694,0.533565932435664,-0.570753211451106,0.586701790862621,-0.586701790896455,0.114886159336256,-0.583709189297207
2018,37119005829,16.76328502,12.41545894,1.594202899,40.82125604,32.80193237,23.09178744,1.690821256,41.60777385,96.4360587,37.66596785,9.868421053,77.7385159,6.616366802,92.76563677,67.21763085,16.99695122,83.00304878,13.59044995,9.27456382,-1.27649457317506,-0.205304648702311,-0.299762111543751,0.753212147396492,-1.01057932352998,1.21664763940157,-0.43403918473235,-1.32980859256739,1.10443513171346,0.374133599770964,0.0330156890484373,-0.888239767945061,-0.19388508152152,-0.0929846944677886,-0.0360349320645454,1.44646082840354,-1.44646082845094,-2.40313287254048,0.583130344631981
