Year,NAME,GEOID,PercentUnder18,PercentOver65,PercentAsian,PercentBlack,PercentWhite,PercentHispanic,PercentOther,PercentDroveMoreThan20Minutes,PercentHighSchoolDiploma,PercentAdultsWithAtLeastBachelors,PercentPrivateSchool,PercentDroveAlone,PercentVeteran,PercentEmployed,PercentInternetAccess,PercentVacant,PercentOccupied,PercentOwnerOccupied,PercentNoVehicle
2023,Census Tract 55.13; Mecklenburg County; North Carolina,37119005513,22.11320754716981,13.358490566037737,9.132075471698114,41.23270440251572,35.59748427672956,8.729559748427674,5.3081761006289305,49.714648065948005,95.87741700109449,45.421379058737685,7.067669172932331,81.2301838934686,11.724806201550388,93.47434743474348,91.13764927718417,7.338380896913222,92.66161910308678,76.61847894406034,4.651162790697675
2023,Census Tract 55.15; Mecklenburg County; North Carolina,37119005515,18.195211786372006,16.97974217311234,4.346224677716391,31.712707182320443,46.151012891344386,10.20257826887661,7.587476979742173,60.38812785388128,96.74922600619195,48.40041279669763,13.13364055299539,92.23744292237443,6.244218316373728,92.50535331905782,80.33658104517272,6.151288445552785,93.84871155444722,80.60230292294067,5.9344552701505755
2023,Census Tract 55.16; Mecklenburg County; North Carolina,37119005516,22.511061946902654,15.486725663716813,2.3230088495575223,41.426991150442475,46.957964601769916,6.637168141592921,2.6548672566371683,72.97297297297297,98.90848026868177,63.89588581024349,18.027210884353742,91.72297297297297,3.5816618911174785,96.68571428571428,89.05547226386807,0.0,100.0,94.75262368815592,1.0494752623688157
2023,Census Tract 55.17; Mecklenburg County; North Carolina,37119005517,16.6497461928934,18.654822335025383,2.817258883248731,34.06091370558376,48.78172588832487,9.035532994923857,5.304568527918781,52.86274509803922,98.08788996980878,59.51023146595102,7.677165354330709,82.98039215686275,11.784409257003654,98.22280017338535,93.57429718875501,7.237892496008515,92.76210750399149,81.12449799196787,4.589787722317843
2023,Census Tract 55.19; Mecklenburg County; North Carolina,37119005519,27.718906860011156,8.272913180888642,9.128090723182748,50.56701989217327,28.87153746049452,9.778769287971741,1.654582636177728,69.27747419550698,94.57142857142857,53.457142857142856,0.3805899143672693,89.07103825136612,3.1635802469135803,99.21875,83.80952380952381,9.67741935483871,90.32258064516128,33.611111111111114,3.015873015873016
2023,Census Tract 55.20; Mecklenburg County; North Carolina,37119005520,24.1123683183769,14.65079984393289,20.308232539992197,42.29418650019509,24.0928599297698,7.471712836519703,5.833008193523215,54.83870967741935,88.65714285714286,56.22857142857143,12.940140845070422,84.90322580645162,7.249357326478149,95.62798092209857,85.88030214991285,11.288659793814434,88.71134020618557,82.2196397443347,0.0
2023,Census Tract 55.22; Mecklenburg County; North Carolina,37119005522,15.282265728948868,4.238737882531838,6.177532788443261,49.95248051701198,31.895076981562443,9.693974529557119,2.2809351834252043,53.919330289193304,92.08194905869324,45.84717607973422,8.453237410071942,91.70471841704718,8.924536827835517,99.20451629458557,83.35773548072231,9.85481742190937,90.14518257809063,32.942898975109806,0.0
2023,Census Tract 55.25; Mecklenburg County; North Carolina,37119005525,14.262857142857143,10.857142857142858,10.582857142857142,42.26285714285714,21.12,23.771428571428572,2.262857142857143,56.49471721566191,85.03861003861005,38.19176319176319,22.061855670103093,96.58172778123057,6.2916555585177285,98.57192615813305,78.03360298693217,3.4834834834834836,96.51651651651652,47.35532047293093,0.0
2023,Census Tract 55.26; Mecklenburg County; North Carolina,37119005526,18.723010487353488,5.305367057371992,4.472547809993831,53.732264034546574,21.961752004935224,14.713140037014188,5.120296113510179,65.71719226856561,98.5738255033557,55.74664429530202,16.791044776119403,97.96541200406918,12.351816443594647,97.5374215354901,100.0,0.0,100.0,87.65625,0.703125
2023,Census Tract 55.27; Mecklenburg County; North Carolina,37119005527,23.216644649933947,12.912813738441214,0.726552179656539,44.18758256274769,38.0449141347424,13.210039630118892,3.830911492734478,44.79087452471483,98.41772151898735,48.83966244725738,8.212560386473431,92.16730038022814,13.978494623655912,96.90996270644646,96.61733615221986,1.799307958477509,98.20069204152249,47.427766032417196,9.513742071881607
2023,Census Tract 55.28; Mecklenburg County; North Carolina,37119005528,19.617224880382775,13.447494333920925,0.0,55.93049609670109,37.093930999748174,2.719717955175019,4.255854948375724,51.18565644881434,98.57391304347826,65.5304347826087,27.35229759299781,98.55407750144593,10.056390977443609,95.78989574979951,79.86906710310966,7.424242424242425,92.57575757575758,53.627932351336604,0.872885979268958
2023,Census Tract 55.29; Mecklenburg County; North Carolina,37119005529,11.276849642004773,20.047732696897373,12.17183770883055,41.05011933174224,17.36276849642005,27.028639618138424,2.386634844868735,57.475490196078425,82.94460641399417,34.62099125364432,0.0,76.7156862745098,2.3537323470073974,100.0,76.62650602409639,9.090909090909092,90.9090909090909,39.51807228915663,3.2530120481927707
