Year,NAME,GEOID,PercentUnder18,PercentOver65,PercentAsian,PercentBlack,PercentWhite,PercentHispanic,PercentOther,PercentDroveMoreThan20Minutes,PercentHighSchoolDiploma,PercentAdultsWithAtLeastBachelors,PercentPrivateSchool,PercentDroveAlone,PercentVeteran,PercentEmployed,PercentInternetAccess,PercentVacant,PercentOccupied,PercentOwnerOccupied,PercentNoVehicle
2019,"Census Tract 9201, Anson County, North Carolina",37007920100,23.98548333883207,17.090069284064665,0.0,48.43286044209832,47.080171560541075,0.0,4.486967997360607,52.684258416742495,77.53488372093024,9.767441860465116,12.57396449704142,88.0800727934486,10.894097222222223,92.45585874799357,51.37195121951219,18.407960199004975,81.59203980099502,71.34146341463415,6.554878048780488
2019,"Census Tract 9202, Anson County, North Carolina",37007920200,20.2020202020202,16.427432216905903,3.349282296650718,49.229133439659755,42.15842636895268,4.57203615098352,0.6911217437533227,63.05655836341757,79.81455064194009,11.697574893009985,0.0,82.43080625752106,7.994670219853431,95.72553430821146,62.97872340425532,20.697412823397077,79.30258717660293,75.0354609929078,4.822695035460993
2019,"Census Tract 9203, Anson County, North Carolina",37007920300,15.71504802561366,16.50213447171825,0.8004268943436499,26.74759871931697,65.66168623265742,4.255602988260406,2.5346851654215583,70.70954211814052,80.41201117318437,8.589385474860336,12.101210121012102,85.38972387277177,6.63184552073441,95.45454545454545,56.79314565483477,16.547497446373853,83.45250255362615,74.98980008159934,4.528763769889841
2019,"Census Tract 9204, Anson County, North Carolina",37007920400,28.15748031496063,11.05511811023622,0.0,82.51968503937009,17.165354330708663,0.0,0.31496062992125984,54.43234836702955,84.20212765957447,6.542553191489361,0.0,83.8258164852255,3.94563787812363,87.25743855109961,48.8645920941968,15.493958777540866,84.50604122245913,48.8645920941968,17.830109335576115
2019,"Census Tract 9205, Anson County, North Carolina",37007920500,17.355371900826448,21.86489399928135,2.443406395975566,60.88753144089113,34.94430470715056,1.0420409629895795,0.6827164929931728,48.88597640891219,81.58586099832816,17.578218294721758,4.105090311986864,93.40323285277414,6.978260869565217,90.064467197573,62.281879194630875,16.072099136312428,83.92790086368757,59.46308724832215,10.51454138702461
2019,"Census Tract 9206, Anson County, North Carolina",37007920600,18.278710365041302,22.088995470290435,1.9184652278177456,42.84572342126299,39.27524646949108,14.441779909405808,1.518784972022382,47.5189725627554,80.72018004501126,11.515378844711178,10.671256454388985,74.95621716287215,8.607760026084122,88.3170355120947,41.804788213627994,23.08781869688385,76.91218130311614,66.5438919582566,10.128913443830571
2019,"Census Tract 405, Cabarrus County, North Carolina",37025040500,26.130279595478882,12.544616299821534,0.2007733491969066,20.21861986912552,60.336109458655564,16.478286734086854,2.7662105889351576,64.93854396470218,87.17605004468275,23.894101876675602,6.593806921675774,81.29530412858493,9.019528890678478,93.79952731822605,85.02083333333333,5.044510385756676,94.95548961424333,69.04166666666667,2.5833333333333335
2019,"Census Tract 406, Cabarrus County, North Carolina",37025040600,19.71513185728388,16.88055281342547,0.0,6.557608235791849,84.67070934988013,5.401212804964039,3.3704696093639823,61.711448598130836,89.1546726130144,15.305088181633893,0.0,91.06308411214953,6.1303354997365185,96.21416982152515,73.8989898989899,8.129175946547884,91.87082405345211,79.67676767676768,2.2626262626262625
2019,"Census Tract 407.01, Cabarrus County, North Carolina",37025040701,22.56134051466188,15.739078396169958,0.0,17.354877318970676,66.24775583482945,14.90125673249551,1.4961101137043686,54.08299866131191,81.16666666666667,10.333333333333334,4.887218045112782,87.14859437751004,6.568778979907264,91.06078665077473,68.40490797546013,14.547837483617302,85.4521625163827,66.87116564417178,2.4539877300613497
2019,"Census Tract 407.02, Cabarrus County, North Carolina",37025040702,28.54542909141817,15.315693686126277,1.0499790004199916,30.855382892342153,54.150916981660366,11.493770124597507,2.4499510009799805,58.203125,88.05212014134275,14.20053003533569,6.82571239231279,86.1328125,9.992163009404388,94.3117178612059,75.39808917197452,4.158718046547119,95.84128195345288,60.94745222929936,6.090764331210191
2019,"Census Tract 407.03, Cabarrus County, North Carolina",37025040703,35.39630836047774,16.53999276149113,0.0,37.96597900832428,38.36409699601882,20.91929062613102,2.7506333695258776,39.175257731958766,77.72426249247442,7.164358819987959,0.0,78.45360824742268,7.450980392156863,95.07609668755596,58.2089552238806,15.874439461883409,84.12556053811659,28.038379530916846,4.157782515991471
2019,"Census Tract 408, Cabarrus County, North Carolina",37025040800,25.079787234042556,14.175531914893616,0.0,18.75,64.12234042553192,14.680851063829786,2.4468085106382977,56.557377049180324,78.49117174959872,19.662921348314608,6.011730205278592,84.71896955503513,8.413205537806178,94.31202600216685,64.66113416320886,20.066334991708125,79.93366500829188,53.80359612724758,7.883817427385892
2019,"Census Tract 409, Cabarrus County, North Carolina",37025040900,20.96854717923115,13.97903145282077,0.14977533699450823,21.91712431352971,59.11133300049926,17.67348976535197,1.1482775836245633,54.24901185770751,89.87246811702926,23.10577644411103,3.050847457627119,96.93675889328063,4.421983575489577,93.95306859205776,72.03495630461923,10.1010101010101,89.8989898989899,61.54806491885143,2.9962546816479403
2019,"Census Tract 410, Cabarrus County, North Carolina",37025041000,27.439233139335844,12.615542622389592,0.0,24.135570010270456,61.023622047244096,12.016432728517632,2.8243752139678193,50.79365079365079,75.3862546616942,12.54661694192861,3.511705685618729,73.28687572590012,6.2750648737909875,90.68484258357677,61.35831381733021,11.594202898550725,88.40579710144928,43.46604215456675,20.46838407494145
2019,"Census Tract 411, Cabarrus County, North Carolina",37025041100,26.805577314742283,13.927620241265862,0.046999843333855554,13.661287795707347,76.48441171862761,9.431301895660347,0.37599874667084443,68.18014027316353,89.7624703087886,26.817102137767222,11.665257819103973,91.8420081210779,9.631849315068493,94.06519065190652,80.69328652917946,11.150097465886939,88.84990253411306,79.46467749012724,3.7735849056603774
